2009,3,JAVASCRIPT,5400
2009,4,JAVASCRIPT,6631
2010,1,JAVASCRIPT,8309
2010,2,JAVASCRIPT,9775
2010,3,JAVASCRIPT,11965
2010,4,JAVASCRIPT,13757
2011,1,JAVASCRIPT,18079
2011,2,JAVASCRIPT,22222
2011,3,JAVASCRIPT,25630
2011,4,JAVASCRIPT,25476
2012,1,JAVASCRIPT,30856
2012,2,JAVASCRIPT,34121
2012,3,JAVASCRIPT,36552
2012,4,JAVASCRIPT,37105
2013,1,JAVASCRIPT,43593
2013,2,JAVASCRIPT,45736
2013,3,JAVASCRIPT,52114
2013,4,JAVASCRIPT,56977
2014,1,JAVASCRIPT,65736
2014,2,JAVASCRIPT,60381
2014,3,JAVASCRIPT,57467
2014,4,JAVASCRIPT,54645
2015,1,JAVASCRIPT,58388
2015,2,JAVASCRIPT,66362
2015,3,JAVASCRIPT,68220
2015,4,JAVASCRIPT,64878
2016,1,JAVASCRIPT,69821
2016,2,JAVASCRIPT,69338
2016,3,JAVASCRIPT,65987
2016,4,JAVASCRIPT,61400
2017,1,JAVASCRIPT,66925
2017,2,JAVASCRIPT,65885
2017,3,JAVASCRIPT,64939
2017,4,JAVASCRIPT,63585
2018,1,JAVASCRIPT,62420
2018,2,JAVASCRIPT,60643
2018,3,JAVASCRIPT,42916
2008,3,JQUERY,167
2008,4,JQUERY,790
2009,1,JQUERY,1493
2009,2,JQUERY,2873
2009,3,JQUERY,4735
2009,4,JQUERY,5682
2010,1,JQUERY,7831
2010,2,JQUERY,8928
2010,3,JQUERY,11345
2010,4,JQUERY,12501
2011,1,JQUERY,16912
2011,2,JQUERY,20430
2011,3,JQUERY,23283
2011,4,JQUERY,23228
2012,1,JQUERY,28093
2012,2,JQUERY,30017
2012,3,JQUERY,31563
2012,4,JQUERY,31695
2013,1,JQUERY,36215
2013,2,JQUERY,37472
2013,3,JQUERY,40671
2013,4,JQUERY,39850
2014,1,JQUERY,43492
2014,2,JQUERY,38640
2014,3,JQUERY,35525
2014,4,JQUERY,31453
2015,1,JQUERY,32233
2015,2,JQUERY,34984
2015,3,JQUERY,34082
2015,4,JQUERY,30761
2016,1,JQUERY,31521
2016,2,JQUERY,29652
2016,3,JQUERY,27931
2016,4,JQUERY,25238
2017,1,JQUERY,26720
2017,2,JQUERY,25260
2017,3,JQUERY,23872
2017,4,JQUERY,22040
2018,1,JQUERY,19489
2018,2,JQUERY,16832
2018,3,JQUERY,11590
2008,3,MYSQL,306
2008,4,MYSQL,857
2009,1,MYSQL,1202
2009,2,MYSQL,1780
2009,3,MYSQL,2906
2009,4,MYSQL,3583
2010,1,MYSQL,4399
2010,2,MYSQL,5093
2010,3,MYSQL,5748
2010,4,MYSQL,6520
2011,1,MYSQL,9255
2011,2,MYSQL,10145
2011,3,MYSQL,11106
2011,4,MYSQL,11000
2012,1,MYSQL,13268
2012,2,MYSQL,14444
2012,3,MYSQL,15191
2012,4,MYSQL,15592
2013,1,MYSQL,18111
2013,2,MYSQL,18045
2013,3,MYSQL,19233
2013,4,MYSQL,20359
2014,1,MYSQL,23365
2014,2,MYSQL,21079
2014,3,MYSQL,18452
2014,4,MYSQL,18779
2015,1,MYSQL,19402
2015,2,MYSQL,20144
2015,3,MYSQL,19620
2015,4,MYSQL,18952
2016,1,MYSQL,20123
2016,2,MYSQL,19927
2016,3,MYSQL,17138
2016,4,MYSQL,16183
2017,1,MYSQL,18307
2017,2,MYSQL,17525
2017,3,MYSQL,16785
2017,4,MYSQL,15948
2018,1,MYSQL,15150
2018,2,MYSQL,15050
2018,3,MYSQL,9850
2008,3,PHP,667
2008,4,PHP,1631
2009,1,PHP,2345
2009,2,PHP,3847
2009,3,PHP,6730
2009,4,PHP,8101
2010,1,PHP,10698
2010,2,PHP,12119
2010,3,PHP,15049
2010,4,PHP,15633
2011,1,PHP,22149
2011,2,PHP,24853
2011,3,PHP,26995
2011,4,PHP,26316
2012,1,PHP,31842
2012,2,PHP,33811
2012,3,PHP,36565
2012,4,PHP,36456
2013,1,PHP,41955
2013,2,PHP,41689
2013,3,PHP,45292
2013,4,PHP,46924
2014,1,PHP,54441
2014,2,PHP,48048
2014,3,PHP,43141
2014,4,PHP,41179
2015,1,PHP,44340
2015,2,PHP,46308
2015,3,PHP,45317
2015,4,PHP,43043
2016,1,PHP,46885
2016,2,PHP,44739
2016,3,PHP,39972
2016,4,PHP,37642
2017,1,PHP,41341
2017,2,PHP,39367
2017,3,PHP,37184
2017,4,PHP,35948
2018,1,PHP,34330
2018,2,PHP,32073
2018,3,PHP,22371
2008,3,POSTGRESQL,68
2008,4,POSTGRESQL,110
2009,1,POSTGRESQL,156
2009,2,POSTGRESQL,198
2009,3,POSTGRESQL,364
2009,4,POSTGRESQL,296
2010,1,POSTGRESQL,444
2010,2,POSTGRESQL,573
2010,3,POSTGRESQL,582
2010,4,POSTGRESQL,651
2011,1,POSTGRESQL,892
2011,2,POSTGRESQL,920
2011,3,POSTGRESQL,1050
2011,4,POSTGRESQL,1095
2012,1,POSTGRESQL,1308
2012,2,POSTGRESQL,1528
2012,3,POSTGRESQL,1631
2012,4,POSTGRESQL,1832
2013,1,POSTGRESQL,2128
2013,2,POSTGRESQL,2135
2013,3,POSTGRESQL,2326
2013,4,POSTGRESQL,2538
2014,1,POSTGRESQL,3051
2014,2,POSTGRESQL,2887
2014,3,POSTGRESQL,2807
2014,4,POSTGRESQL,2803
2015,1,POSTGRESQL,3015
2015,2,POSTGRESQL,3390
2015,3,POSTGRESQL,3546
2015,4,POSTGRESQL,3467
2016,1,POSTGRESQL,3881
2016,2,POSTGRESQL,3899
2016,3,POSTGRESQL,3646
2016,4,POSTGRESQL,3717
2017,1,POSTGRESQL,4005
2017,2,POSTGRESQL,4288
2017,3,POSTGRESQL,4085
2017,4,POSTGRESQL,4306
2018,1,POSTGRESQL,4300
2018,2,POSTGRESQL,4361
2018,3,POSTGRESQL,3054
2008,3,PYTHON,684
2008,4,PYTHON,1430
2009,1,PYTHON,2088
2009,2,PYTHON,2907
2009,3,PYTHON,3562
2009,4,PYTHON,4682
2010,1,PYTHON,6031
2010,2,PYTHON,6153
2010,3,PYTHON,7495
2010,4,PYTHON,7930
2011,1,PYTHON,9886
2011,2,PYTHON,10601
2011,3,PYTHON,11278
2011,4,PYTHON,11432
2012,1,PYTHON,14230
2012,2,PYTHON,15932
2012,3,PYTHON,17548
2012,4,PYTHON,19158
2013,1,PYTHON,22146
2013,2,PYTHON,24880
2013,3,PYTHON,26134
2013,4,PYTHON,29184
2014,1,PYTHON,33201
2014,2,PYTHON,30930
2014,3,PYTHON,29728
2014,4,PYTHON,30372
2015,1,PYTHON,34002
2015,2,PYTHON,37244
2015,3,PYTHON,37443
2015,4,PYTHON,39378
2016,1,PYTHON,43422
2016,2,PYTHON,43813
2016,3,PYTHON,42107
2016,4,PYTHON,45089
2017,1,PYTHON,51351
2017,2,PYTHON,53714
2017,3,PYTHON,56611
2017,4,PYTHON,61076
2018,1,PYTHON,63236
2018,2,PYTHON,65830
2018,3,PYTHON,49007
2008,3,REGEX,196
2008,4,REGEX,491
2009,1,REGEX,667
2009,2,REGEX,937
2009,3,REGEX,1301
2009,4,REGEX,1426
2010,1,REGEX,1787
2010,2,REGEX,1998
2010,3,REGEX,2562
2010,4,REGEX,2705
2011,1,REGEX,3327
2011,2,REGEX,3820
2011,3,REGEX,3950
2011,4,REGEX,3968
2012,1,REGEX,4630
2012,2,REGEX,4761
2012,3,REGEX,5256
2012,4,REGEX,5366
2013,1,REGEX,6026
2013,2,REGEX,6239
2013,3,REGEX,6908
2013,4,REGEX,7645
2014,1,REGEX,8148
2014,2,REGEX,7309
2014,3,REGEX,7080
2014,4,REGEX,6738
2015,1,REGEX,6953
2015,2,REGEX,7451
2015,3,REGEX,7274
2015,4,REGEX,6758
2016,1,REGEX,7158
2016,2,REGEX,6311
2016,3,REGEX,5609
2016,4,REGEX,5456
2017,1,REGEX,5931
2017,2,REGEX,5699
2017,3,REGEX,5501
2017,4,REGEX,5021
2018,1,REGEX,5422
2018,2,REGEX,5285
2018,3,REGEX,3857
2008,3,SQL,1702
2008,4,SQL,3744
2009,1,SQL,5108
2009,2,SQL,7107
2009,3,SQL,9254
2009,4,SQL,10173
2010,1,SQL,12019
2010,2,SQL,13362
2010,3,SQL,15170
2010,4,SQL,16400
2011,1,SQL,21327
2011,2,SQL,23453
2011,3,SQL,24798
2011,4,SQL,24606
2012,1,SQL,29582
2012,2,SQL,31715
2012,3,SQL,33503
2012,4,SQL,34511
2013,1,SQL,39609
2013,2,SQL,40701
2013,3,SQL,42660
2013,4,SQL,44985
2014,1,SQL,50393
2014,2,SQL,46729
2014,3,SQL,42355
2014,4,SQL,39979
2015,1,SQL,42205
2015,2,SQL,44406
2015,3,SQL,43412
2015,4,SQL,41197
2016,1,SQL,44765
2016,2,SQL,45200
2016,3,SQL,40852
2016,4,SQL,39545
2017,1,SQL,43196
2017,2,SQL,42902
2017,3,SQL,41311
2017,4,SQL,40119
2018,1,SQL,39440
2018,2,SQL,40298
2018,3,SQL,27333
2008,3,SWIFT,1
2008,4,SWIFT,1
2009,1,SWIFT,3
2009,2,SWIFT,3
2009,3,SWIFT,6
2009,4,SWIFT,3
2010,1,SWIFT,8
2010,2,SWIFT,6
2010,3,SWIFT,20
2010,4,SWIFT,13
2011,1,SWIFT,23
2011,2,SWIFT,32
2011,3,SWIFT,46
2011,4,SWIFT,25
2012,1,SWIFT,50
2012,2,SWIFT,44
2012,3,SWIFT,56
2012,4,SWIFT,37
2013,1,SWIFT,66
2013,2,SWIFT,68
2013,3,SWIFT,70
2013,4,SWIFT,81
2014,1,SWIFT,94
2014,2,SWIFT,2488
2014,3,SWIFT,5341
2014,4,SWIFT,7621
2015,1,SWIFT,10031
2015,2,SWIFT,12379
2015,3,SWIFT,15616
2015,4,SWIFT,14312
2016,1,SWIFT,15536
2016,2,SWIFT,14853
2016,3,SWIFT,16099
2016,4,SWIFT,15452
2017,1,SWIFT,15559
2017,2,SWIFT,14466
2017,3,SWIFT,14801
2017,4,SWIFT,13430
2018,1,SWIFT,13604
2018,2,SWIFT,12402
2018,3,SWIFT,9300
2008,3,WINDOWS,893
2008,4,WINDOWS,1580
2009,1,WINDOWS,1817
2009,2,WINDOWS,2303
2009,3,WINDOWS,2488
2009,4,WINDOWS,2809
2010,1,WINDOWS,3189
2010,2,WINDOWS,3216
2010,3,WINDOWS,3686
2010,4,WINDOWS,4605
2011,1,WINDOWS,5512
2011,2,WINDOWS,5897
2011,3,WINDOWS,6186
2011,4,WINDOWS,5958
2012,1,WINDOWS,7583
2012,2,WINDOWS,8224
2012,3,WINDOWS,8097
2012,4,WINDOWS,9609
2013,1,WINDOWS,10037
2013,2,WINDOWS,9416
2013,3,WINDOWS,9548
2013,4,WINDOWS,9225
2014,1,WINDOWS,10422
2014,2,WINDOWS,9148
2014,3,WINDOWS,8668
2014,4,WINDOWS,7720
2015,1,WINDOWS,7800
2015,2,WINDOWS,7817
2015,3,WINDOWS,8293
2015,4,WINDOWS,7001
2016,1,WINDOWS,7041
2016,2,WINDOWS,6642
2016,3,WINDOWS,5976
2016,4,WINDOWS,5344
2017,1,WINDOWS,5685
2017,2,WINDOWS,5434
2017,3,WINDOWS,5458
2017,4,WINDOWS,5415
2018,1,WINDOWS,5261
2018,2,WINDOWS,5112
2018,3,WINDOWS,3745
2008,3,WORDPRESS,25
2008,4,WORDPRESS,32
2009,1,WORDPRESS,59
2009,2,WORDPRESS,125
2009,3,WORDPRESS,284
2009,4,WORDPRESS,317
2010,1,WORDPRESS,590
2010,2,WORDPRESS,732
2010,3,WORDPRESS,1082
2010,4,WORDPRESS,986
2011,1,WORDPRESS,1375
2011,2,WORDPRESS,1469
2011,3,WORDPRESS,1513
2011,4,WORDPRESS,1575
2012,1,WORDPRESS,2344
2012,2,WORDPRESS,2519
2012,3,WORDPRESS,2870
2012,4,WORDPRESS,3396
2013,1,WORDPRESS,3766
2013,2,WORDPRESS,3594
2013,3,WORDPRESS,4281
2013,4,WORDPRESS,4689
2014,1,WORDPRESS,5638
2014,2,WORDPRESS,4998
2014,3,WORDPRESS,5204
2014,4,WORDPRESS,4482
2015,1,WORDPRESS,5049
2015,2,WORDPRESS,5224
2015,3,WORDPRESS,5184
2015,4,WORDPRESS,4941
2016,1,WORDPRESS,5218
2016,2,WORDPRESS,5237
2016,3,WORDPRESS,5062
2016,4,WORDPRESS,5045
2017,1,WORDPRESS,5782
2017,2,WORDPRESS,5625
2017,3,WORDPRESS,5803
2017,4,WORDPRESS,6259
2018,1,WORDPRESS,6062
2018,2,WORDPRESS,6092
2018,3,WORDPRESS,4592
2008,3,XCODE,24
2008,4,XCODE,66
2009,1,XCODE,151
2009,2,XCODE,317
2009,3,XCODE,563
2009,4,XCODE,550
2010,1,XCODE,884
2010,2,XCODE,1040
2010,3,XCODE,1525
2010,4,XCODE,1352
2011,1,XCODE,2813
2011,2,XCODE,3753
2011,3,XCODE,4576
2011,4,XCODE,4958
2012,1,XCODE,5823
2012,2,XCODE,6618
2012,3,XCODE,7186
2012,4,XCODE,6574
2013,1,XCODE,5894
2013,2,XCODE,3898
2013,3,XCODE,3133
2013,4,XCODE,3881
2014,1,XCODE,3737
2014,2,XCODE,3744
2014,3,XCODE,6061
2014,4,XCODE,6851
2015,1,XCODE,5754
2015,2,XCODE,5583
2015,3,XCODE,6790
2015,4,XCODE,5226
2016,1,XCODE,4609
2016,2,XCODE,4416
2016,3,XCODE,5029
2016,4,XCODE,5095
2017,1,XCODE,4267
2017,2,XCODE,4052
2017,3,XCODE,4182
2017,4,XCODE,4069
2018,1,XCODE,3394
2018,2,XCODE,3262
2018,3,XCODE,2517
